	ensembl_gene_id	mgi_symbol	chromosome_name	start_position	end_position	strand	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	isTF
17719	ENSMUSG00000106753	Gm43230	5	69420928	69423056	-1	TEC	0.2199654	-0.00268035	0.2072194	0.7884469	NA	NA
17720	ENSMUSG00000107148	Gm42888	5	69469050	69473410	-1	TEC	0.2413488	0.0005707888	0.2069478	0.9560761	NA	NA
17721	ENSMUSG00000043484	Gm5867	5	69618495	69619086	1	processed_pseudogene	3.278802	-0.02656713	0.200147	0.4416028	NA	NA
17722	ENSMUSG00000001260	Gabrg1	5	70908390	70999960	-1	protein_coding	1.355907	-0.01914927	0.2048702	0.3988504	NA	NA
17723	ENSMUSG00000000560	Gabra2	5	71114940	71253192	-1	protein_coding	1.108708	-0.02490995	0.2086949	0.1833643	NA	NA
17724	ENSMUSG00000029211	Gabra4	5	71727092	71815651	-1	protein_coding	0.2065462	-0.002640616	0.2072485	0.7900132	NA	NA
17725	ENSMUSG00000029212	Gabrb1	5	71815456	72306380	1	protein_coding	2.405297	0.02336985	0.2001096	0.4833199	NA	NA
17726	ENSMUSG00000082705	Gm15616	5	72204548	72204922	1	processed_pseudogene	8.296958	-0.01302124	0.1871438	0.7923828	NA	NA
17727	ENSMUSG00000005220	Corin	5	72457368	72661816	-1	protein_coding	4.115986	-0.009843215	0.1947763	0.798229	NA	NA
17728	ENSMUSG00000105510	Gm43815	5	72711583	72712572	-1	TEC	0.3088612	0.004926367	0.2063877	0.6976424	NA	NA
17729	ENSMUSG00000105865	Gm34144	5	72729517	72729775	1	processed_pseudogene	0.4196898	0	0.2062153	1	NA	NA
17730	ENSMUSG00000063935	Zar1	5	72734149	72738597	-1	protein_coding	0.2182722	0	0.2071138	1	NA	NA
17731	ENSMUSG00000060204	Slc10a4-ps	5	72738981	72744894	-1	protein_coding	0.2199654	-0.00268035	0.2072194	0.7884469	NA	NA
17732	ENSMUSG00000067220	Cnga1	5	72761039	72801618	-1	protein_coding	0.8207811	-0.007634322	0.204723	0.675002	NA	NA
17733	ENSMUSG00000105124	Gm5297	5	72784201	72785371	-1	transcribed_processed_pseudogene	12.34637	-0.1010124	0.2151312	0.07607932	NA	NA
17734	ENSMUSG00000067219	Nipal1	5	72805138	72828421	1	protein_coding	1.007678	-0.02613303	0.2091665	0.1644571	NA	NA
17735	ENSMUSG00000054892	Txk	5	72853321	72910120	-1	protein_coding	0.9164365	-0.008379594	0.20336	0.7022342	NA	NA
17736	ENSMUSG00000052154	Gm9870	5	73069930	73072285	-1	TEC	6.223702	0.03196328	0.1912628	0.506714	NA	NA
17737	ENSMUSG00000088268	ENSMUSG00000088268	NA	NA	NA	NA	NA	1.914464	0.01511763	0.2019421	0.5764728	NA	NA
17738	ENSMUSG00000029219	Slc10a4	5	73164226	73170298	1	protein_coding	0.3858422	0.001700016	0.2060324	0.8967734	NA	NA
17739	ENSMUSG00000107171	Gm42572	5	73199120	73202497	-1	TEC	8.604126	0.2439715	0.4260528	0.0003614901	NA	NA
17740	ENSMUSG00000107109	Gm42571	5	73345297	73347760	-1	TEC	0.2449122	-0.004826543	0.2073078	0.6427273	NA	NA
17741	ENSMUSG00000106999	Gm42734	5	73430215	73431092	1	TEC	0.562677	-0.002733676	0.2051403	0.864088	NA	NA
17742	ENSMUSG00000107272	Gm34583	5	73537847	73550115	1	transcribed_processed_pseudogene	0.916697	0.005511715	0.2038146	0.7843415	NA	NA
17743	ENSMUSG00000106958	Gm35960	5	73554142	73555156	-1	processed_pseudogene	0.9739315	-0.0145403	0.2052854	0.4549374	NA	NA
17744	ENSMUSG00000029154	Cwh43	5	73563418	73610778	1	protein_coding	0.4333449	-0.005568287	0.2058874	0.6969628	NA	NA
17745	ENSMUSG00000082039	Gm15653	5	73633790	73634696	-1	processed_pseudogene	0.3011749	-0.005105523	0.2070261	0.6456641	NA	NA
17746	ENSMUSG00000067206	Lrrc66	5	73763985	73789869	-1	protein_coding	0.6179991	-0.002537381	0.2053237	0.8690427	NA	NA
17747	ENSMUSG00000106773	Gm43799	5	73804356	73804934	-1	TEC	0.4740401	0.009856235	0.2064474	0.4928411	NA	NA
17748	ENSMUSG00000029155	Spata18	5	73808722	73836855	1	protein_coding	0.265269	-0.003079829	0.2069571	0.7733431	NA	NA
17749	ENSMUSG00000106993	Gm43417	5	74208960	74214166	-1	TEC	0.6675288	-0.002689102	0.2047088	0.8760788	NA	NA
17750	ENSMUSG00000107255	Gm43416	5	74252798	74253812	-1	TEC	0.3817442	-0.007743176	0.2066416	0.5512067	NA	NA
17751	ENSMUSG00000106943	Dancr	5	74253695	74256067	1	lncRNA	8.442462	-0.001159075	0.1852792	0.9818889	NA	NA
17752	ENSMUSG00000080700	Gm15981	5	74477239	74477695	-1	transcribed_processed_pseudogene	0.2341839	0.001117507	0.2070063	0.9131978	NA	NA
17753	ENSMUSG00000106992	Gm43167	5	74590161	74591766	-1	TEC	0.530436	-0.005442531	0.2059298	0.7003028	NA	NA
17754	ENSMUSG00000107165	Gm43747	5	74736608	74737937	1	TEC	0.92379	0.008283665	0.2030984	0.7130482	NA	NA
17755	ENSMUSG00000085657	Gm15984	5	74863259	74889266	1	lncRNA	1.824256	0.005297426	0.2000371	0.8535064	NA	NA
17756	ENSMUSG00000106987	Gm42575	5	74910543	74915099	1	lncRNA	0.23871	0.005859528	0.2075781	0.5683566	NA	NA
17757	ENSMUSG00000106806	Gm17906	5	75043996	75044896	1	processed_pseudogene	0.6875795	-0.007992921	0.2049762	0.6501267	NA	NA
17758	ENSMUSG00000072874	Gm6116	5	75109851	75127029	1	lncRNA	0.352861	-0.007893867	0.2071515	0.5071438	NA	NA
17759	ENSMUSG00000107306	Gm42577	5	75146517	75149727	-1	TEC	0.8817551	0.008076931	0.2040699	0.6872616	NA	NA
17760	ENSMUSG00000107205	Gm42576	5	75180897	75183742	-1	TEC	0.4962517	0.01210418	0.2061388	0.4545323	NA	NA
17761	ENSMUSG00000106900	Gm2040	5	75269296	75269584	1	processed_pseudogene	5.830956	-0.03064391	0.1934374	0.4972817	NA	NA
17762	ENSMUSG00000107061	Gm19590	5	75993695	75996305	-1	lncRNA	0.6389886	0.001381659	0.2052285	0.9293076	NA	NA
17763	ENSMUSG00000107020	Gm6051	5	76221072	76221423	-1	processed_pseudogene	7.210934	-0.1028807	0.2277548	0.04447246	NA	NA
17764	ENSMUSG00000083152	Apc-ps1	5	76344472	76344941	1	transcribed_processed_pseudogene	2.966956	-0.02280864	0.1992243	0.5091811	NA	NA
17765	ENSMUSG00000106831	Ube2n-ps1	5	76380459	76380917	-1	processed_pseudogene	10.36901	-0.01032268	0.1810315	0.8543968	NA	NA
17766	ENSMUSG00000098449	Gm7467	5	76452723	76453374	1	lncRNA	2.103746	-0.003119756	0.2000451	0.912763	NA	NA
17767	ENSMUSG00000029236	Nmu	5	76481342	76511635	-1	protein_coding	0.1985531	0	0.2071229	1	NA	NA
17768	ENSMUSG00000107160	Gm42666	5	76558201	76558352	1	processed_pseudogene	0.8891557	0.008515349	0.2044586	0.656984	NA	NA
17769	ENSMUSG00000072852	2310040G07Rik	5	77076219	77095456	1	transcribed_unprocessed_pseudogene	9.462945	-0.07019647	0.1964718	0.212195	NA	NA
17770	ENSMUSG00000063820	Arl9	5	77151902	77158453	1	protein_coding	0.9482891	0.01319896	0.2049807	0.5003708	NA	NA
17771	ENSMUSG00000086632	1700112J05Rik	5	77154296	77166710	-1	lncRNA	0.2150727	-0.002640616	0.2072485	0.7900132	NA	NA
17772	ENSMUSG00000087541	Hopxos	5	77242379	77250150	1	lncRNA	0.1981189	-0.002640616	0.2072485	0.7900132	NA	NA
17773	ENSMUSG00000053030	Spink2	5	77352954	77359318	-1	protein_coding	0.762691	0.002981232	0.2044496	0.8686173	NA	NA
17774	ENSMUSG00000106906	Gm34728	5	77581881	77621066	1	lncRNA	0.2400195	-0.004354366	0.207465	0.6613766	NA	NA
17775	ENSMUSG00000037605	Adgrl3	5	81167985	81972980	1	protein_coding	2.368505	-0.0179714	0.2001844	0.5659296	NA	NA
17776	ENSMUSG00000049537	Tecrl	5	83425992	83503042	-1	protein_coding	3.244473	0.02421986	0.1994204	0.4858248	NA	NA
17777	ENSMUSG00000106576	Gm4866	5	84011021	84011609	1	unprocessed_pseudogene	2.658992	0.003235075	0.1976228	0.9221136	NA	NA
17778	ENSMUSG00000029245	Epha5	5	84202620	84565241	-1	protein_coding	1.391986	-0.03939517	0.2148299	0.06236799	NA	NA
17779	ENSMUSG00000079067	Hmgn2-ps1	5	84271172	84271450	1	processed_pseudogene	0.7720877	-0.007295976	0.2050253	0.672778	NA	NA
17780	ENSMUSG00000106389	Gm21006	5	85014038	85014704	-1	processed_pseudogene	0.2044725	0.0005227944	0.2071157	0.9580608	NA	NA
17781	ENSMUSG00000104878	Gm43567	5	85868633	85870610	1	lncRNA	0.2127716	0.002740396	0.2072284	0.7836782	NA	NA
17782	ENSMUSG00000106225	Gm43564	5	86153266	86153476	-1	processed_pseudogene	0.2235	-0.002712575	0.2071963	0.7871856	NA	NA
17783	ENSMUSG00000029254	Stap1	5	86219605	86253984	1	protein_coding	2.603069	-0.009426941	0.1982072	0.7733079	NA	NA
17784	ENSMUSG00000072845	Tmprss11a	5	86558269	86616849	-1	protein_coding	2.9412	0.01464264	0.1969411	0.6833137	NA	NA
17785	ENSMUSG00000048764	Tmprss11f	5	86669757	86780283	-1	protein_coding	0.2396845	-0.002857769	0.2070968	0.7815999	NA	NA
17786	ENSMUSG00000035861	Tmprss11b	5	86805490	86824221	-1	protein_coding	0.338282	-0.004209389	0.2063952	0.7356124	NA	NA
17787	ENSMUSG00000104802	Gm5869	5	87145018	87146274	1	processed_pseudogene	12.55763	-0.02876786	0.1842903	0.6017984	NA	NA
17788	ENSMUSG00000104664	Idi1-ps2	5	87517662	87518342	-1	processed_pseudogene	1.488495	0.002080153	0.2018487	0.9324681	NA	NA
17789	ENSMUSG00000029272	Sult1e1	5	87723828	87739453	-1	protein_coding	1.921008	0.02108318	0.2017723	0.4766249	NA	NA
17790	ENSMUSG00000105796	Gm42845	5	87884965	87885069	-1	processed_pseudogene	0.5011889	-0.002562516	0.2052522	0.8696106	NA	NA
17791	ENSMUSG00000061937	Csn1s2a	5	87922426	87936656	1	protein_coding	0.2449122	-0.004826543	0.2073078	0.6427273	NA	NA
17792	ENSMUSG00000061388	Csn1s2b	5	87955941	87972285	1	protein_coding	0.5296697	-0.01289953	0.2074576	0.3463981	NA	NA
17793	ENSMUSG00000001622	Csn3	5	88073438	88080524	1	protein_coding	0.2449122	-0.004826543	0.2073078	0.6427273	NA	NA
17794	ENSMUSG00000105905	Gm7709	5	88210375	88212232	1	processed_pseudogene	4.637652	-0.05500044	0.2088773	0.1495889	NA	NA
17795	ENSMUSG00000106593	Gm7048	5	88379209	88381099	1	processed_pseudogene	2.097825	-0.02861409	0.2051395	0.2962256	NA	NA
17796	ENSMUSG00000029282	Amtn	5	88523967	88533775	1	protein_coding	0.2127716	0.002740396	0.2072284	0.7836782	NA	NA
17797	ENSMUSG00000105013	Gm7721	5	88575672	88576217	1	processed_pseudogene	0.2568417	-0.003007653	0.207001	0.7759908	NA	NA
17798	ENSMUSG00000029288	Ambn	5	88603850	88616390	1	protein_coding	0.2044725	0.0005227944	0.2071157	0.9580608	NA	NA
17799	ENSMUSG00000029286	Enam	5	88635834	88653908	1	protein_coding	0.5328663	-0.009846352	0.2061847	0.5124938	NA	NA
17800	ENSMUSG00000067149	Jchain	5	88667668	88675750	-1	protein_coding	2.931786	0.02498856	0.1990844	0.4821153	NA	NA
17801	ENSMUSG00000106322	Gm43432	5	88692895	88693015	-1	processed_pseudogene	1.302701	-0.01582852	0.2058781	0.3973386	NA	NA
17802	ENSMUSG00000095524	Gm15682	5	88887106	88887588	-1	processed_pseudogene	4.235507	0.04471116	0.1996407	0.2978088	NA	NA
17803	ENSMUSG00000082389	Mkrn1-ps1	5	88985869	88987258	-1	processed_pseudogene	2.432629	-0.01989994	0.2004308	0.5279654	NA	NA
17804	ENSMUSG00000106534	Gm6366	5	89647011	89647836	-1	processed_pseudogene	2.461469	0.01461283	0.1993086	0.6465824	NA	NA
17805	ENSMUSG00000043635	Adamts3	5	89824946	90031193	-1	protein_coding	6.318435	-0.02937973	0.192726	0.5199746	NA	NA
17806	ENSMUSG00000054945	Gm9958	5	90514479	90516352	1	lncRNA	8.492163	-0.04103934	0.1917917	0.4138147	NA	NA
17807	ENSMUSG00000029368	Alb	5	90608756	90624461	1	protein_coding	1.83141	-0.00556227	0.2002462	0.8441795	NA	NA
17808	ENSMUSG00000054932	Afp	5	90638596	90656766	1	protein_coding	0.2199654	-0.00268035	0.2072194	0.7884469	NA	NA
17809	ENSMUSG00000029370	Rassf6	5	90750935	90788516	-1	protein_coding	0.8946864	0.0009895512	0.2036198	0.9608431	NA	NA
17810	ENSMUSG00000029371	Cxcl5	5	90907219	90909483	1	protein_coding	0.5174511	0	0.2063423	1	NA	NA
17811	ENSMUSG00000029372	Ppbp	5	90916377	90917922	1	protein_coding	3.196738	0.01250914	0.1975646	0.716209	NA	NA
17812	ENSMUSG00000029380	Cxcl1	5	91039100	91040974	1	protein_coding	4.104052	-0.03023301	0.2006845	0.3910691	NA	NA
17813	ENSMUSG00000058427	Cxcl2	5	91051730	91053797	1	protein_coding	0.5727387	-0.005626391	0.205868	0.6954335	NA	NA
17814	ENSMUSG00000035020	Epgn	5	91175323	91183074	1	protein_coding	1.599772	0.007069418	0.2035235	0.7388322	NA	NA
17815	ENSMUSG00000029377	Ereg	5	91222481	91241505	1	protein_coding	0.2347918	-0.002814277	0.2071258	0.7832568	NA	NA
17816	ENSMUSG00000029378	Areg	5	91287458	91296291	1	protein_coding	0.3347474	-0.004193924	0.2064018	0.7360891	NA	NA
17817	ENSMUSG00000094938	ENSMUSG00000094938	NA	NA	NA	NA	NA	0.3645869	-0.006351662	0.2068898	0.5922048	NA	NA
17818	ENSMUSG00000082361	Btc	5	91505120	91550853	-1	protein_coding	16.46043	0.003461577	0.1755632	0.9550572	NA	NA
17819	ENSMUSG00000107261	Trmt112-ps1	5	91885564	91885938	-1	processed_pseudogene	5.692378	0.01774428	0.1927751	0.6783466	NA	NA
17820	ENSMUSG00000096726	Gm5558	5	91954438	91954932	-1	processed_pseudogene	2.777086	-0.04713242	0.2161384	0.05984509	NA	NA
17821	ENSMUSG00000107200	Gm43039	5	92105859	92106821	-1	TEC	5.389136	0.07567633	0.2106138	0.1138101	NA	NA
17822	ENSMUSG00000096035	Odaph	5	92135334	92143179	1	protein_coding	1.426748	0.02223894	0.2042803	0.3828008	NA	NA
17823	ENSMUSG00000088712	Gm22728	5	92203923	92204051	-1	scaRNA	0.4908947	0.01173043	0.2062786	0.4537973	NA	NA
17824	ENSMUSG00000088949	ENSMUSG00000088949	NA	NA	NA	NA	NA	0.2776889	0.0007487472	0.2064458	0.9492871	NA	NA
17825	ENSMUSG00000107354	Gm43040	5	92339219	92339776	-1	TEC	0.3191263	0.004107392	0.2064375	0.7388586	NA	NA
17826	ENSMUSG00000029410	Ppef2	5	92374538	92404137	-1	protein_coding	0.9458556	0.00135789	0.2040394	0.9431371	NA	NA
17827	ENSMUSG00000034855	Cxcl10	5	92494497	92496748	-1	protein_coding	7.518773	0.04699584	0.1967169	0.3181753	NA	NA
17828	ENSMUSG00000060183	Cxcl11	5	92507403	92513344	-1	protein_coding	2.996801	-0.03525741	0.2047359	0.2674773	NA	NA
17829	ENSMUSG00000088777	ENSMUSG00000088777	NA	NA	NA	NA	NA	3.358299	-0.02479791	0.1996207	0.4742305	NA	NA
17830	ENSMUSG00000057068	Fam47e	5	92702928	92739138	1	protein_coding	0.1995798	0.0005227944	0.2071157	0.9580608	NA	NA
17831	ENSMUSG00000050050	Ccdc158	5	92755813	92823130	-1	protein_coding	2.98907	-0.01521994	0.1979527	0.6578002	NA	NA
17832	ENSMUSG00000029381	Shroom3	5	92831294	93113177	1	protein_coding	10.7212	0.08340597	0.1976594	0.1667245	NA	NA
17833	ENSMUSG00000045314	Sowahb	5	93188982	93192881	-1	protein_coding	0.662301	0.002454564	0.2049107	0.8826251	NA	NA
17834	ENSMUSG00000107374	Gm43172	5	93238853	93240989	1	TEC	10.61472	-0.01529529	0.1815911	0.7849815	NA	NA
17835	ENSMUSG00000106870	Gm43681	5	93331715	93333617	-1	TEC	11.67962	0.01173273	0.1794779	0.8395815	NA	NA
17836	ENSMUSG00000083700	Gm2986	5	93343657	93344038	1	processed_pseudogene	11.17409	-0.003698877	0.1794188	0.9488459	NA	NA
17837	ENSMUSG00000029384	2010109A12Rik	5	93354377	93361334	1	protein_coding	1.435806	0.004293729	0.201039	0.8713315	NA	NA
17838	ENSMUSG00000107346	Gm43225	5	93842853	93845580	-1	unprocessed_pseudogene	0.2150727	-0.002640616	0.2072485	0.7900132	NA	NA
17839	ENSMUSG00000023078	Cxcl13	5	96104810	96108927	1	protein_coding	5.201637	0.02194734	0.1934866	0.6074889	NA	NA
17840	ENSMUSG00000090468	Gm2840	5	96321799	96322209	1	processed_pseudogene	1.460972	-0.006637036	0.2026939	0.7741624	NA	NA
17841	ENSMUSG00000105446	Gm42605	5	96633625	96634009	1	TEC	0.3230214	-0.006592408	0.2067174	0.5938299	NA	NA
17842	ENSMUSG00000105356	Gm42603	5	96946066	96948211	1	TEC	0.2182722	0	0.2071138	1	NA	NA
17843	ENSMUSG00000105283	Gm33370	5	97057565	97070053	-1	lncRNA	0.262196	0.00301899	0.2068733	0.7816115	NA	NA
17844	ENSMUSG00000105871	Gm43147	5	97060559	97061100	-1	TEC	0.2185628	0.005430622	0.207504	0.5959354	NA	NA
17845	ENSMUSG00000106357	Gm8013	5	97059566	97082726	1	lncRNA	0.8254063	0.008215655	0.2045081	0.6647069	NA	NA
17846	ENSMUSG00000105377	Gm43148	5	97084672	97085191	1	TEC	1.186167	-0.01375156	0.2036467	0.5492268	NA	NA
17847	ENSMUSG00000105257	Gm43144	5	97088156	97088640	1	TEC	0.2341839	0.001117507	0.2070063	0.9131978	NA	NA
17848	ENSMUSG00000105006	Gm9484	5	97144065	97145223	-1	lncRNA	16.85954	-0.03582983	0.1753055	0.5788584	NA	NA
17849	ENSMUSG00000104591	Gm43145	5	97194040	97194667	1	TEC	0.2065462	-0.002640616	0.2072485	0.7900132	NA	NA
17850	ENSMUSG00000104736	Gm33609	5	97290885	97297707	1	lncRNA	0.3913428	-0.003938343	0.2065138	0.7441096	NA	NA
17851	ENSMUSG00000067161	Gm5560	5	97412687	97413578	1	processed_pseudogene	8.00228	-0.004924273	0.18724	0.919495	NA	NA
17852	ENSMUSG00000104717	Gm33969	5	97473763	97496298	1	lncRNA	0.4431824	0.008874747	0.2066462	0.5094908	NA	NA
17853	ENSMUSG00000046000	Naa11	5	97530057	97540238	-1	protein_coding	3.14663	-0.02750391	0.2001545	0.4305521	NA	NA
17854	ENSMUSG00000106518	Gm42759	5	98179426	98181864	1	TEC	0.6620282	0.005330589	0.2046796	0.7639871	NA	NA
17855	ENSMUSG00000105441	Gm8041	5	98223162	98223777	-1	processed_pseudogene	0.4728938	0.01193057	0.2065295	0.4310268	NA	NA
17856	ENSMUSG00000098073	Gm8048	5	98301040	98302035	1	processed_pseudogene	1.294389	-0.02135466	0.206234	0.3103911	NA	NA
17857	ENSMUSG00000035456	Prdm8	5	98315057	98336850	1	protein_coding	12.31929	0.02392387	0.1783882	0.6911756	NA	Yes
17858	ENSMUSG00000045238	A730035I17Rik	5	98330980	98333843	-1	lncRNA	1.71105	0.006213796	0.2003923	0.8249101	NA	NA
17859	ENSMUSG00000029337	Fgf5	5	98402043	98424889	1	protein_coding	3.084925	0.03835169	0.2028344	0.2877154	NA	NA
17860	ENSMUSG00000104545	E030032P16Rik	5	98494253	98497183	1	TEC	0.1830602	0.002185304	0.2071956	0.8260576	NA	NA
17861	ENSMUSG00000106273	Gm43767	5	98601606	98601986	1	processed_pseudogene	0.6376892	0.002434167	0.2049421	0.8829258	NA	NA
17862	ENSMUSG00000105814	Mir703	5	98623415	98623523	-1	miRNA	12.44055	-0.07489381	0.1969333	0.1941235	NA	NA
17863	ENSMUSG00000029335	Bmp3	5	99002274	99032255	1	protein_coding	12.86486	0.009293824	0.179897	0.8713255	NA	NA
17864	ENSMUSG00000029334	Prkg2	5	99077632	99185210	-1	protein_coding	17.79648	0.1289566	0.2044889	0.07472877	NA	NA
17865	ENSMUSG00000089809	Rasgef1b	5	99365285	99876924	-1	protein_coding	7.170487	0.0006607406	0.1901838	0.988205	NA	NA
17866	ENSMUSG00000029331	4930522N08Rik	5	99830858	99832893	1	lncRNA	0.3347474	-0.004193924	0.2064018	0.7360891	NA	NA
17867	ENSMUSG00000091623	Gm17092	5	100125545	100128030	1	lncRNA	1.184211	-0.01329609	0.2046628	0.5145962	NA	NA
17868	ENSMUSG00000050640	Tmem150c	5	100225731	100307667	-1	protein_coding	9.219817	0.02643233	0.1842753	0.6290862	NA	NA
17869	ENSMUSG00000100157	2310034O05Rik	5	100358510	100365916	1	lncRNA	0.4284077	0.01025015	0.2066539	0.4657492	NA	NA
17870	ENSMUSG00000097772	5430416N02Rik	5	100568379	100577449	-1	lncRNA	8.889997	0.01877136	0.1847936	0.7229997	NA	NA
17871	ENSMUSG00000106391	Gm42690	5	100577522	100579422	1	TEC	3.685855	-0.007246552	0.1938711	0.8548502	NA	NA
17872	ENSMUSG00000105181	Gm19620	5	100661053	100661486	-1	processed_pseudogene	4.770965	-0.06285724	0.2095921	0.1338799	NA	NA
17873	ENSMUSG00000029322	Plac8	5	100701591	100720111	-1	protein_coding	6.606841	-0.0569391	0.2040847	0.195635	NA	NA
17874	ENSMUSG00000104993	Gm43510	5	100740270	100740622	-1	processed_pseudogene	2.085021	-0.02728465	0.2043016	0.3314999	NA	NA
17875	ENSMUSG00000085269	Gm15777	5	100818725	100825971	1	lncRNA	15.09676	0.1077886	0.1968537	0.1186364	NA	NA
17876	ENSMUSG00000035273	Hpse	5	100827350	100867582	-1	protein_coding	12.42595	-0.004338508	0.1802425	0.9391273	NA	NA
17877	ENSMUSG00000104761	Gm43511	5	100946615	100948911	1	TEC	1.308576	-0.0004885734	0.2019928	0.9838674	NA	NA
17878	ENSMUSG00000105607	Gm43513	5	100962076	100963151	-1	TEC	1.485922	-0.02238547	0.2062226	0.3021312	NA	NA
17879	ENSMUSG00000087611	4930458D05Rik	5	100988663	100995033	-1	lncRNA	8.749718	-0.03657794	0.1891754	0.4794435	NA	NA
17880	ENSMUSG00000106178	Gm42987	5	101031999	101034348	1	TEC	0.4772687	0.002453231	0.2053194	0.8733725	NA	NA
17881	ENSMUSG00000106255	Gm36793	5	101057867	101061573	-1	lncRNA	0.4013324	0.003885856	0.2061348	0.7675373	NA	NA
17882	ENSMUSG00000106610	Gm43103	5	101653394	101654195	-1	processed_pseudogene	0.326556	-0.006605544	0.206703	0.5943003	NA	NA
17883	ENSMUSG00000035187	Nkx6-1	5	101806005	101812862	-1	protein_coding	0.6874514	-0.002369494	0.2046679	0.8912469	NA	Yes
17884	ENSMUSG00000106164	9430085M18Rik	5	101851436	101854332	1	lncRNA	1.339487	0.003212587	0.2014683	0.8996583	NA	NA
17885	ENSMUSG00000029330	Cds1	5	101912996	101971724	1	protein_coding	13.77151	-0.05392047	0.1859213	0.3651317	NA	NA
17886	ENSMUSG00000105632	Gm43272	5	101958358	101959941	1	TEC	0.4223105	-0.002180382	0.2056718	0.8785991	NA	NA
17887	ENSMUSG00000092354	Gm20548	5	101985282	101994276	1	lncRNA	3.383964	0.03220297	0.1998197	0.3882308	NA	NA
17888	ENSMUSG00000106492	Gm29707	5	102218084	102221817	1	lncRNA	0.3929051	0.004430803	0.2058885	0.7516958	NA	NA
17889	ENSMUSG00000106189	Gm42933	5	102310157	102312225	1	processed_pseudogene	7.151077	0.008470073	0.186945	0.8635892	NA	NA
17890	ENSMUSG00000106295	Gm42932	5	102564069	102564812	1	processed_pseudogene	0.8314104	-0.02534981	0.209552	0.1534331	NA	NA
17891	ENSMUSG00000046709	Mapk10	5	103055814	103359200	-1	protein_coding	4.981132	-0.02869167	0.1937374	0.516215	NA	NA
17892	ENSMUSG00000105253	Gm42522	5	103099684	103099938	-1	processed_pseudogene	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
17893	ENSMUSG00000104956	4930429D17Rik	5	103378241	103446895	-1	lncRNA	0.265269	-0.003079829	0.2069571	0.7733431	NA	NA
17894	ENSMUSG00000104684	5430427N15Rik	5	103502172	103504564	-1	lncRNA	0.4129148	0.01294425	0.2071357	0.3666234	NA	NA
17895	ENSMUSG00000105019	Gm43547	5	104027774	104028101	-1	TEC	0.3209188	0.003539308	0.2065936	0.7632406	NA	NA
17896	ENSMUSG00000034528	Hsd17b13	5	104103306	104125276	-1	protein_coding	0.4163911	-0.005446038	0.2059286	0.7002092	NA	NA
17897	ENSMUSG00000082527	Gm8200	5	104137236	104137457	1	processed_pseudogene	0.6585681	-0.005469158	0.2050173	0.7450702	NA	NA
17898	ENSMUSG00000106035	Gm43545	5	104192485	104195263	-1	TEC	3.538695	-0.03995724	0.2046062	0.2478005	NA	NA
17899	ENSMUSG00000105261	Gm43333	5	104217930	104220191	-1	TEC	5.012709	0.02382904	0.1944905	0.5689416	NA	NA
17900	ENSMUSG00000097877	Gm26703	5	104257083	104267553	1	lncRNA	9.066634	-0.02063761	0.1847075	0.6987126	NA	NA
17901	ENSMUSG00000029307	Dmp1	5	104350479	104361968	1	protein_coding	3.821059	0.01486331	0.1962569	0.6881967	NA	NA
17902	ENSMUSG00000105615	Gm31048	5	104387179	104394568	-1	lncRNA	0.5017523	0.00848314	0.2054147	0.6087541	NA	NA
17903	ENSMUSG00000053863	Mepe	5	104473195	104486477	1	protein_coding	0.5830309	0.005499096	0.2054622	0.7232693	NA	NA
17904	ENSMUSG00000105954	Gm42793	5	104582987	104584238	1	TEC	0.7663724	0.02008483	0.207688	0.2474619	NA	NA
17905	ENSMUSG00000048334	Gm8258	5	104923645	104925093	1	processed_pseudogene	2.469189	0.03677828	0.2061514	0.2295983	NA	NA
17906	ENSMUSG00000072774	Zfp951	5	104961035	105007936	-1	protein_coding	10.40708	0.04744518	0.1845745	0.4213466	NA	NA
17907	ENSMUSG00000029299	Abcg3	5	105082923	105130584	-1	protein_coding	4.683369	0.03126318	0.1950853	0.4699516	NA	NA
17908	ENSMUSG00000104899	Gm43855	5	105135103	105135609	-1	processed_pseudogene	0.3096022	-0.005207742	0.206994	0.6422921	NA	NA
17909	ENSMUSG00000106392	Gm5870	5	105136916	105137197	-1	processed_pseudogene	3.974	-0.03478206	0.200409	0.3552848	NA	NA
17910	ENSMUSG00000034438	Gbp8	5	105162016	105287406	-1	protein_coding	4.084325	-0.06022693	0.2192311	0.05514645	NA	NA
17911	ENSMUSG00000092021	Gbp11	5	105470908	105494338	-1	protein_coding	1.139371	-0.001137808	0.2026483	0.95989	NA	NA
17912	ENSMUSG00000106438	Gm32051	5	105557205	105563536	1	lncRNA	0.3269902	-0.003506372	0.2067214	0.7583351	NA	NA
